timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-10-31T13:31:49,codecarbon,8e52619d-9744-40e6-adcc-9fe93b5f2ca7,2.0048906803131104,4.237924603635272e-06,2.1137933580365696e-06,42.5,0.0,6.0,2.366660783688228e-05,0,3.3399597803751628e-06,2.700656761725744e-05,Belgium,BEL,flanders,,,macOS-14.0-arm64-arm-64bit,3.11.6,2.3.1,10,Apple M2 Pro,,,4.6026,51.3959,16.0,machine,N,1.0
2023-10-31T13:33:37,codecarbon,d253e76a-c756-4f38-ae7f-4a94118c2a89,2.006612062454224,4.24150368301948e-06,2.113763672800726e-06,42.5,0.0,6.0,2.368667920430501e-05,0,3.34269642829895e-06,2.7029375632603965e-05,Belgium,BEL,flanders,,,macOS-14.0-arm64-arm-64bit,3.11.6,2.3.1,10,Apple M2 Pro,,,4.6026,51.3959,16.0,machine,N,1.0
2023-10-31T13:45:28,codecarbon,2332882d-4585-4664-9652-13267b9ac6a7,2.00229811668396,4.231837296705511e-06,2.113490124894054e-06,42.5,0.0,6.0,2.3633200592464872e-05,0,3.334575096766154e-06,2.6967775689231025e-05,Belgium,BEL,flanders,,,macOS-14.0-arm64-arm-64bit,3.11.6,2.3.1,10,Apple M2 Pro,,,4.6026,51.3959,16.0,machine,N,1.0
2023-10-31T13:46:06,codecarbon,98bc3067-0fe8-433a-9728-7d3a19159310,2.0058062076568604,4.2395603468236e-06,2.113644045291974e-06,42.5,0.0,6.0,2.367602007256614e-05,0,3.3409714698791503e-06,2.701699154244529e-05,Belgium,BEL,flanders,,,macOS-14.0-arm64-arm-64bit,3.11.6,2.3.1,10,Apple M2 Pro,,,4.6026,51.3959,16.0,machine,N,1.0
2023-10-31T14:18:52,codecarbon,827399d5-fa4a-4da0-baf1-28b723a32434,2.0039217472076416,4.236150842407015e-06,2.113930271134522e-06,42.5,0.0,6.0,2.365613447295295e-05,0,3.339129686355591e-06,2.699526415930854e-05,Belgium,BEL,flanders,,,macOS-14.0-arm64-arm-64bit,3.11.6,2.3.1,10,Apple M2 Pro,,,4.6026,51.3959,16.0,machine,N,1.0
2023-10-31T14:19:30,codecarbon,e3eb43b8-efbe-442d-a5b1-0ce04c139c5d,2.0057668685913086,4.239579765272273e-06,2.1136951814593574e-06,42.5,0.0,6.0,2.3675628834300572e-05,0,3.3414864540100097e-06,2.701711528831058e-05,Belgium,BEL,flanders,,,macOS-14.0-arm64-arm-64bit,3.11.6,2.3.1,10,Apple M2 Pro,,,4.6026,51.3959,16.0,machine,N,1.0
